qplume,red,green,blue,yellow,source_type_nan,source_type_pipeline,source_type_processing,source_type_tank,source_type_well
620.0335867,17,57,163,2,0,0,0,0,0
695.797353,133,350,499,198,0,0,0,1,0
87.2294378,89,4,33,0,0,0,0,1,0
99.4917392,151,4,11,0,0,1,0,0,0
67.6976274,0,0,49,0,0,0,0,1,0
177.7620668,0,0,62,0,0,0,0,1,0
162.089688,83,9,23,0,0,0,0,0,1
243.6725754,0,0,6,0,0,0,0,1,0
891.421735,546,270,358,5,0,0,1,0,0
848.584962,403,176,121,102,0,0,1,0,0
811.2798428,72,137,669,9,0,0,0,1,0
582.0260608,37,84,111,0,0,0,0,0,0
404.219705,25,168,2226,68,1,0,0,0,0
667.865143,45,86,148,46,0,0,0,0,0
788.806044,0,224,2488,18,0,0,0,0,1
252.3539815,0,40,66,5,0,1,0,0,0
112.419181,0,24,42,0,0,0,0,1,0
176.662971,0,13,19,0,0,1,0,0,0
401.571506,53,113,244,26,0,0,0,1,0
1644.70802,272,202,475,55,0,0,0,0,0
287.167643,0,18,28,0,0,1,0,0,0
91.9156232,67,72,212,1,0,0,0,0,1
167.8574514,0,28,38,0,0,0,0,1,0
236.121196,0,17,124,0,0,0,0,0,0
84.9270747,2,7,148,0,0,0,0,0,0
100.6135749,0,14,40,0,0,1,0,0,0
318.117948,4,21,1,0,0,0,0,1,0
68.530924,0,4,89,0,0,0,0,1,0
169.814595,0,28,52,4,0,0,0,0,1
312.839547,90,103,868,2,0,0,0,1,0
621.297926,94,172,554,40,0,0,0,1,0
91.975987,247,7,17,0,0,0,0,1,0
242.639899,103,6,10,1,0,0,0,1,0
124.254713,0,27,162,0,0,0,0,1,0
584.878704,16,64,227,0,0,0,0,0,1
223.938313,2,17,112,0,0,0,0,0,1
82.514462,0,6,60,0,0,1,0,0,0
258.935078,46,39,39,0,0,0,0,1,0
179.853,11,23,2,0,0,0,0,0,1
103.595987,43,0,38,0,0,1,0,0,0
141.222878,0,81,120,4,0,0,0,0,1
471.456689,43,42,39,23,0,0,0,0,1
124.7649222,0,33,97,0,0,0,0,1,0
148.657629,6,88,96,16,0,0,0,1,0
158.968707,17,13,50,1,0,0,0,1,0
274.53348,176,279,1266,51,0,0,1,0,0
130.515414,0,19,95,0,0,0,0,1,0
211.542753,0,53,74,0,0,0,0,1,0
128.247419,4,20,61,6,0,0,0,0,1
131.1454922,3,18,53,13,0,0,0,0,1
143.794484,4,50,50,7,0,0,0,0,1
322.505596,108,185,177,16,0,0,1,0,0
2732.42037,787,971,2841,391,0,0,0,0,1
818.558745,109,1070,2482,117,0,0,0,0,1
226.6691265,9,87,366,19,0,0,0,1,0
87.14896341,0,6,142,0,0,0,0,0,1
70.24737063,0,0,149,0,0,1,0,0,0
112.835654,21,91,214,1,0,0,0,0,1
165.574835,0,50,86,9,0,0,0,1,0
79.6126592,0,32,123,0,0,0,0,1,0
100.550253,0,31,43,8,0,0,0,0,1
167.940846,0,62,1696,1,0,0,0,1,0
91.66016,0,32,69,0,0,0,0,1,0
43.9805195,0,5,117,1,0,0,0,0,1
133.30286,12,79,160,8,0,0,0,0,1
134.280636,36,84,444,7,0,1,0,0,0
86.6316241,0,17,55,0,0,0,0,1,0
152.42956,14,61,305,10,0,1,0,0,0
243.901405,19,42,80,0,0,0,0,0,1
1494.41396,279,427,1265,66,0,1,0,0,0
2070.15847,382,645,4417,203,0,0,0,0,0
1220.14765,300,610,868,234,0,1,0,0,0
228.849673,39,40,130,4,0,1,0,0,0
799.855592,164,331,761,51,0,0,0,0,0
185.325011,11,43,105,11,0,0,0,0,0
381.966462,0,117,2803,15,0,1,0,0,0
462.7141563,4,181,2143,28,0,0,0,0,0
209.209219,12,5,27,1,0,0,0,1,0
187.100507,31,19,416,2,0,1,0,0,0
138.981865,16,11,521,0,0,1,0,0,0
175.857053,0,11,32,0,0,1,0,0,0
124.143152,0,0,4,0,0,1,0,0,0
1842.73117,213,407,2165,91,0,0,0,0,1
1266.55511,121,774,1809,273,0,0,0,0,1
274.797914,0,67,143,1,0,1,0,0,0
2122.62135,950,1604,1321,630,0,0,0,0,1
2287.43131,63,3467,7526,414,0,1,0,0,0
182.278847,19,14,50,4,0,0,0,0,0
270.348439,15,43,39,24,0,0,0,0,1
258.712197,0,51,360,1,0,0,0,1,0
166.3498892,0,41,101,15,0,1,0,0,0
90.52187323,20,35,98,0,0,0,0,0,1
383.0195565,71,73,72,13,0,1,0,0,0
176.6499326,50,30,190,16,0,0,0,0,1
164.915472,0,44,16,1,0,0,0,0,1
50.091016,23,0,26,0,0,0,0,1,0
291.9485386,63,78,604,16,0,0,0,0,1
119.211224,17,0,67,0,0,0,0,0,1
979.725051,194,854,946,286,0,0,0,0,0
139.089351,0,9,25,74,0,1,0,0,0
144.733061,0,0,67,0,0,0,0,0,0
438.574468,54,167,184,18,0,0,0,0,0
71.7608152,0,6,3,0,0,0,0,0,0
554.133585,45,143,1468,30,0,0,0,0,0
154.9351073,15,20,55,5,0,1,0,0,0
204.1318507,2,28,9,0,0,1,0,0,0
87.78930085,0,11,49,0,0,1,0,0,0
134.4977839,0,6,27,0,0,1,0,0,0
375.752652,107,129,393,31,0,0,0,0,0
128.803568,72,0,10,0,0,1,0,0,0
228.645583,3,27,3,5,0,1,0,0,0
55.7103736,0,0,8,0,0,1,0,0,0
464.698619,31,49,70,2,0,1,0,0,0
323.629373,12,40,209,680,0,1,0,0,0
60.8462929,42,0,21,0,0,1,0,0,0
290.460021,12,63,163,55,0,1,0,0,0
285.168668,27,74,258,23,0,1,0,0,0
338.039767,169,27,30,0,0,1,0,0,0
118.534271,0,7,46,0,0,1,0,0,0
135.41641,20,30,98,7,0,1,0,0,0
126.159005,0,0,78,0,0,1,0,0,0
142.013044,14,7,2,0,0,1,0,0,0
110.056512,1,19,28,1,0,1,0,0,0
400.133419,313,293,469,51,0,0,0,0,0
513.088029,413,452,899,182,0,0,0,0,0
201.321569,22,16,80,0,0,1,0,0,0
124.844563,10,15,95,1,0,1,0,0,0
512.468453,165,100,118,46,0,0,1,0,0
187.355426,0,58,116,10,0,0,0,1,0
157.514373,0,47,250,4,0,0,0,0,0
396.938486,36,93,297,1,0,0,0,1,0
627.893883,245,71,95,22,0,0,0,0,0
272.596032,38,64,100,43,0,0,0,1,0
214.610429,22,135,320,10,0,0,0,1,0
181.439267,18,39,340,16,0,0,0,1,0
43.9611115,0,0,20,0,0,0,0,0,0
387.6445,30,168,426,34,0,0,0,0,0
198.22301,0,71,54,10,0,0,0,1,0
39.43617104,0,0,39,0,0,0,0,0,1
86.85935529,4,13,56,10,0,0,0,0,1
48.81050021,0,11,60,0,0,0,0,0,1
77.46391042,0,10,31,0,0,0,0,1,0
175.523543,8,25,73,15,0,0,0,0,1
1029.92022,18,107,4457,24,0,0,0,1,0
151.856721,32,102,367,9,0,0,0,1,0
626.980321,159,30,184,7,0,1,0,0,0
1082.84365,392,215,307,67,0,1,0,0,0
215.572182,0,52,103,5,0,0,0,0,0
200.28365,0,39,35,6,0,0,0,1,0
583.444223,0,63,5472,12,0,0,0,0,1
245.8520149,57,7,125,0,0,0,0,0,1
60.1547258,115,0,58,0,0,0,0,0,1
1211.149443,373,105,440,64,0,0,0,1,0
209.225509,9,54,86,0,0,0,0,0,1
153.807077,0,24,97,6,0,0,0,1,0
1138.2947,242,1188,2210,182,0,0,0,0,0
558.788213,81,394,2058,196,0,0,0,1,0
641.03288,20,707,3503,0,0,0,0,0,0
554.222189,28,324,3589,7,0,0,0,0,0
181.750517,0,108,743,5,0,0,0,0,0
270.66581,0,78,150,5,0,0,0,0,0
181.538151,46,95,158,11,0,0,0,1,0
220.294527,19,17,152,8,0,0,0,0,0
69.04597134,0,23,218,0,0,0,0,0,0
84.4411527,0,30,66,1,0,0,0,1,0
41.46638855,2,27,139,0,0,0,0,0,0
270.463335,189,40,21,8,0,0,0,1,0
120.268249,0,53,1632,1,0,0,0,1,0
525.516042,64,50,113,18,0,0,0,1,0
111.96968,1,36,28,2,0,0,0,0,1
158.712375,19,20,65,2,0,0,0,1,0
495.988686,11,130,317,59,0,0,0,1,0
306.932133,61,140,390,4,0,0,0,1,0
381.611544,52,210,1158,45,0,0,0,1,0
385.552997,46,211,1543,37,0,0,0,1,0
171.9283557,0,28,177,0,0,1,0,0,0
161.654416,11,22,99,5,0,1,0,0,0
111.5812516,0,22,204,0,0,0,0,0,0
78.75910383,0,13,29,0,0,0,0,1,0
113.8268574,0,30,53,2,0,1,0,0,0
135.8822346,10,9,37,0,0,1,0,0,0
365.310567,78,401,2233,14,0,0,0,0,1
72.5950487,0,16,65,0,0,0,0,1,0
87.2543112,252,40,104,11,0,0,0,1,0
629.150066,70,219,483,14,0,0,0,1,0
103.287883,0,9,101,0,0,0,0,1,0
83.2329516,0,0,65,0,0,0,0,1,0
616.316919,17,80,151,39,0,0,0,1,0
106.0068291,0,54,195,8,0,0,0,1,0
100.6260452,0,28,380,2,0,0,0,1,0
141.780316,7,24,499,14,0,1,0,0,0
204.572489,58,90,72,10,0,0,0,0,1
334.756351,33,47,48,15,0,0,0,1,0
144.809352,110,12,38,2,0,1,0,0,0
75.7779983,21,33,132,5,0,0,0,1,0
325.678964,86,191,897,64,0,0,0,1,0
216.39084,31,53,281,20,0,0,0,1,0
323.8177771,30,150,213,27,0,0,0,0,0
231.888835,25,46,65,1,0,0,0,0,1
122.730204,143,62,58,1,0,0,0,1,0
257.632045,27,35,13,5,0,0,0,1,0
58.2337671,0,0,68,0,0,1,0,0,0
67.36076606,0,0,38,0,0,0,0,0,1
95.30654022,0,39,44,0,0,0,0,0,1
102.8360335,51,0,20,0,0,1,0,0,0
174.602322,0,39,84,8,0,0,0,0,1
52.458571,0,8,9,0,0,0,0,1,0
224.245901,74,13,32,0,0,0,0,1,0
337.630423,10,101,578,22,0,0,0,1,0
282.494751,52,57,55,0,0,0,0,1,0
163.167597,5,32,163,0,0,0,0,0,0
55.3094651,11,4,23,0,0,0,0,0,1
61.9113411,0,7,31,0,0,0,0,0,1
335.464204,89,21,10,1,0,1,0,0,0
155.511301,4,0,27,0,0,1,0,0,0
1152.62259,226,513,986,143,0,1,0,0,0
929.275108,277,224,926,76,0,0,0,0,0
231.380308,0,19,12,7,0,1,0,0,0
810.858224,77,42,552,0,1,0,0,0,0
469.54029,34,115,393,11,1,0,0,0,0
181.4384451,0,23,6,0,0,1,0,0,0
139.9154263,0,14,175,0,0,0,0,0,1
95.49435274,0,0,22,0,0,0,0,0,0
1285.758645,175,504,1080,133,0,1,0,0,0
169.565081,0,35,121,19,0,0,0,1,0
848.260308,164,229,582,1,1,0,0,0,0
523.863146,46,230,246,31,1,0,0,0,0
237.975044,49,51,79,25,0,1,0,0,0
179.400823,28,26,34,0,0,1,0,0,0
173.159974,3,20,8,0,0,0,0,0,1
152.642115,9,18,66,1,0,1,0,0,0
327.401334,16,14,47,573,0,1,0,0,0
168.852058,50,51,79,25,0,1,0,0,0
330.520859,16,19,12,0,0,1,0,0,0
201.601936,0,7,16,42,0,1,0,0,0
249.098717,12,3,16,3,0,1,0,0,0
205.346242,29,31,75,0,0,0,0,1,0
381.033725,29,44,102,1,0,1,0,0,0
346.365702,5,15,53,11,0,1,0,0,0
74.0749639,10,135,264,16,0,0,0,0,1
194.003466,2,37,228,0,0,0,0,0,1
165.2694152,0,12,14,0,0,0,0,0,0
113.500886,0,0,6,0,0,1,0,0,0
141.408885,0,9,6,0,0,1,0,0,0
1771.51998,154,155,721,68,1,0,0,0,0
1366.02378,16,52,43,12,0,0,0,0,1
424.7374623,8,0,25,0,0,0,0,1,0
882.4096429,24,62,275,5,0,0,0,0,0
193.523731,0,13,80,0,0,1,0,0,0
281.604276,0,0,33,0,0,0,0,1,0
692.620052,0,49,3430,7,0,0,0,1,0
484.516218,18,22,681,1,0,0,0,0,1
822.539784,0,128,298,11,0,0,0,1,0
646.801704,7,75,278,24,0,0,0,0,0
526.525909,21,12,14,0,0,0,0,1,0
275.870318,34,6,15,0,0,0,0,1,0
1067.32931,84,159,609,50,0,0,0,1,0
461.006147,0,18,74,7,0,0,0,0,1
198.164178,0,2,29,4,0,0,0,1,0
217.643014,0,0,45,0,0,0,0,1,0
985.019317,47,121,151,20,0,0,0,0,0
2259.46011,258,110,106,35,0,0,0,1,0
532.6295009,0,0,16,0,0,0,0,0,1
181.828326,0,0,54,2,0,0,0,0,1
213.299831,0,12,133,0,0,0,0,0,1
154.40593,0,0,78,0,0,0,0,0,1
322.711235,0,19,17,0,0,0,0,0,1
320.554275,0,25,108,0,0,0,0,0,1
487.717405,0,3,61,0,0,0,0,0,0
546.6312757,0,0,20,0,0,1,0,0,0
849.2291861,0,11,45,4,0,1,0,0,0
418.074753,0,18,70,4,0,0,0,0,1
412.6913781,0,0,20,0,0,0,0,0,0
569.840234,273,145,351,13,0,0,0,1,0
470.008805,0,8,358,0,0,0,1,0,0
1587.60412,131,137,259,27,0,0,0,0,0
712.175916,33,52,274,41,0,0,0,0,0
288.700251,0,28,136,0,0,0,0,1,0
581.875064,0,20,134,0,0,0,0,0,1
1206.940638,28,42,149,3,0,0,0,1,0
643.8822297,0,0,29,0,0,0,0,0,0
417.8620633,0,0,21,0,0,0,0,0,0
552.073083,0,28,27,0,0,0,0,0,0
290.86317,0,0,37,0,0,0,0,0,0
285.163611,0,0,53,0,0,0,0,0,0
569.404886,0,11,62,0,0,0,0,0,0
663.613826,15,25,80,0,0,1,0,0,0
493.226906,0,61,79,7,0,0,0,0,1
517.166329,361,0,114,0,0,0,0,0,1
705.5377254,0,0,79,0,0,0,0,0,0
1768.39805,264,237,218,152,0,0,0,1,0
371.98105,0,0,40,0,0,0,0,0,1
1092.334891,6,22,54,4,0,0,0,0,1
421.1495752,0,0,20,0,0,1,0,0,0
414.880787,0,0,15,0,0,0,0,0,1
927.143389,26,38,114,30,0,0,0,1,0
808.583011,67,163,191,57,0,0,0,1,0
166.485653,0,0,71,0,0,0,0,1,0
414.203945,0,45,74,0,0,0,0,0,1
700.8765,19,53,77,1,0,0,0,1,0
620.820505,15,99,992,2,0,0,0,1,0
316.94327,0,15,136,0,0,0,0,0,0
299.393683,0,48,64,0,0,0,0,1,0
505.413187,0,36,238,5,0,0,0,1,0
445.2824985,0,0,18,0,0,1,0,0,0
425.9668276,0,0,50,0,0,0,0,0,1
387.986048,0,25,9,1,0,0,0,1,0
348.615399,0,9,19,0,0,0,0,0,0
1025.54172,0,53,193,0,0,0,0,1,0
723.1624246,20,9,56,1,0,0,0,1,0
1000.587142,0,8,68,0,0,0,0,0,1
624.9607373,0,0,103,0,0,0,0,1,0
1447.797293,11,40,165,3,0,0,0,0,1
247.6053426,0,0,8,0,0,0,0,1,0
364.3955031,0,0,15,0,0,0,0,0,0
235.858903,0,6,25,0,0,0,0,1,0
481.305458,7,65,52,7,0,0,0,1,0
2788.64876,107,175,418,16,0,0,0,0,1
5637.00737,404,329,121,115,0,1,0,0,0
2404.08787,82,64,80,11,0,1,0,0,0
1123.98215,0,68,129,0,0,1,0,0,0
1605.61609,24,107,402,13,0,0,0,0,0
1394.328419,8,36,63,4,0,1,0,0,0
1261.149274,19,43,84,4,0,1,0,0,0
612.9497041,0,15,40,0,0,1,0,0,0
1239.505329,0,16,59,0,0,0,0,0,0
793.4888057,0,28,90,7,0,1,0,0,0
1228.1415,0,28,28,0,0,0,0,0,0
1203.282211,13,36,52,3,0,1,0,0,0
304.6713533,0,0,54,0,0,0,0,0,1
1335.926438,0,32,66,0,0,1,0,0,0
739.7784463,0,27,152,10,0,1,0,0,0
1334.360614,0,21,161,1,0,1,0,0,0
877.1854341,0,34,46,6,0,1,0,0,0
668.938298,58,35,345,31,0,1,0,0,0
165.087478,0,0,15,0,0,0,0,0,1
2900.31694,283,472,483,207,0,1,0,0,0
215.02566,82,8,88,0,0,0,0,0,0
475.839244,109,21,10,0,0,1,0,0,0
1431.85098,6,272,351,29,0,0,1,0,0
1683.57049,45,69,192,26,0,0,1,0,0
1251.24631,8,42,126,12,0,0,0,0,0
1496.59179,32,85,218,1,0,0,0,1,0
1729.07647,41,51,183,0,0,0,0,1,0
352.1523414,0,0,22,0,0,0,0,1,0
1136.95855,8,98,178,29,0,0,0,1,0
218.148115,0,0,119,0,0,1,0,0,0
379.330981,0,20,70,5,0,0,0,0,1
580.299681,116,17,52,0,0,1,0,0,0
729.264406,66,0,61,0,0,1,0,0,0
742.246259,0,71,127,0,0,1,0,0,0
1599.07748,21,64,37,19,0,0,0,0,1
71.0888791,6,6,30,0,0,0,0,0,1
257.771069,42,30,36,10,0,0,0,1,0
550.343259,101,92,47,0,0,0,0,0,1
208.83811,0,19,49,0,0,0,0,1,0
843.620126,33,287,681,25,0,0,0,0,1
317.395623,0,20,7,0,0,0,0,1,0
234.316552,0,31,117,6,0,0,0,1,0
705.208182,3447,16,45,1,0,1,0,0,0
261.088539,777,25,147,1,0,1,0,0,0
290.797693,16,39,60,10,0,0,0,1,0
142.555757,0,8,56,0,0,0,0,1,0
271.718693,617,17,2,0,0,1,0,0,0
390.7216,845,70,161,17,0,0,0,0,1
133.376081,47,10,56,0,0,1,0,0,0
631.148161,23,83,430,19,0,1,0,0,0
163.931525,20,16,129,0,0,0,0,1,0
163.461029,35,23,128,4,0,0,0,1,0
684.99173,371,38,18,5,0,1,0,0,0
256.683288,0,31,53,7,0,0,0,1,0
248.36385,16,33,18,7,0,0,0,1,0
281.804323,76,24,120,15,0,0,0,1,0
834.62134,28,24,36,6,0,0,0,0,1
662.235098,0,31,26,4,0,0,0,0,1
107.096757,0,46,93,2,0,0,0,1,0
346.06089,55,100,208,22,0,0,0,1,0
220.637442,1,14,4,0,0,0,0,0,1
347.487276,50,116,1008,39,0,0,0,0,1
547.817835,53,250,471,31,0,0,0,1,0
246.653464,0,33,188,0,0,0,0,0,1
148.908004,2,19,118,0,0,0,0,0,1
210.128334,8,18,149,1,0,0,0,1,0
302.56649,0,72,314,10,0,0,0,0,1
114.264387,0,4,53,0,0,0,0,1,0
209.51553,7,62,67,1,0,0,0,0,1
560.386149,91,53,363,3,0,0,0,0,0
562.608936,162,46,127,5,0,0,0,0,1
302.905348,32,95,556,11,0,0,0,1,0
397.66354,6,46,29,0,0,0,0,1,0
470.339832,148,11,1,0,0,1,0,0,0
237.935354,5,0,9,0,0,1,0,0,0
543.414518,12,27,37,0,0,0,0,0,1
133.738749,45,37,541,14,0,0,0,0,0
88.493572,87,27,346,29,0,0,0,0,0
145.23743,0,47,993,5,0,0,0,1,0
644.682297,0,32,40,3,0,0,0,0,0
223.101332,90,200,626,63,0,0,0,0,1
126.219682,0,110,596,1,0,0,0,1,0
55.1506554,0,17,89,0,0,0,0,0,1
91.8170128,0,41,157,21,0,0,0,1,0
929.099906,17,82,447,42,0,0,0,0,1
128.078677,3,46,210,11,0,0,0,0,0
120.294403,0,35,162,0,0,0,0,1,0
359.294308,0,0,57,0,0,0,0,0,0
125.30555,0,0,55,0,0,0,0,0,0
65.9161363,10,17,52,0,0,0,0,0,1
40.0003706,0,0,65,0,0,0,0,0,1
634.127709,57,177,539,28,0,0,0,0,0
153.484509,9,0,63,0,0,0,0,0,1
71.6468263,32,57,137,0,0,0,1,0,0
63.0712982,16,75,105,16,0,1,0,0,0
82.3811724,14,15,162,0,0,1,0,0,0
160.452045,17,22,127,0,0,1,0,0,0
76.0556206,0,17,70,0,0,0,0,0,0
162.337619,0,33,106,0,0,0,0,1,0
107.017403,5,13,36,8,0,0,1,0,0
372.363967,138,189,573,11,0,0,0,1,0
193.090693,0,62,51,6,0,0,0,1,0
119.595308,7,10,226,3,0,0,0,1,0
94.9462611,0,81,403,1,0,0,0,1,0
694.02956,423,197,2280,9,0,0,0,1,0
411.878092,30,72,279,30,0,0,0,1,0
53.6669048,0,0,55,0,0,0,0,1,0
80.1147356,8,38,132,0,0,0,0,1,0
85.7594782,242,30,99,0,0,0,0,0,1
45.0644253,9,0,193,0,0,0,0,1,0
106.769795,4,91,419,1,0,0,0,1,0
2364.88605,602,533,691,158,0,0,0,0,0
385.109004,0,30,124,1,0,1,0,0,0
283.49189,0,30,124,1,0,1,0,0,0
921.124773,481,456,1918,163,0,0,0,0,0
342.821478,1744,48,63,6,0,0,0,0,0
293.456207,132,55,270,5,0,0,0,0,0
292.941113,39,225,2936,16,0,0,1,0,0
138.746807,23,66,243,2,0,0,0,0,0
64.6524688,92,21,88,0,0,1,0,0,0
198.267804,24,74,203,41,0,0,0,0,0
349.090487,294,108,525,2,0,0,0,0,0
1052.25008,380,430,1566,179,0,1,0,0,0
184.880183,65,236,424,17,0,0,0,0,0
75.4779758,6,23,51,1,0,0,1,0,0
512.065281,8,1264,8364,62,0,0,0,0,0
190.269053,0,32,124,0,0,0,0,0,0
226.584233,46,274,595,61,0,0,0,1,0
193.566273,15,192,372,15,0,0,0,1,0
503.477203,17,1135,4106,131,0,0,0,0,1
111.810755,0,13,14,0,0,0,0,1,0
137.281027,27,64,591,6,0,0,0,1,0
308.895229,115,258,802,47,0,0,0,1,0
47.022129,0,18,197,0,0,0,0,1,0
317.203792,128,31,15,13,0,0,0,1,0
281.120348,62,532,2627,34,0,0,0,1,0
251.839702,87,128,865,19,0,0,0,1,0
206.458349,19,377,2125,20,0,0,0,1,0
276.915659,41,540,2844,39,0,0,0,1,0
192.645272,69,399,1889,24,0,0,0,1,0
166.17727,43,102,399,15,0,0,0,1,0
185.711357,44,108,321,10,0,0,0,1,0
224.392576,0,37,81,0,0,0,0,0,0
227.40212,63,137,500,46,0,0,0,1,0
187.534154,29,146,344,11,0,0,0,1,0
145.500408,26,336,946,15,0,0,0,1,0
180.448721,0,181,663,25,0,0,0,1,0
194.533037,69,121,904,31,0,0,0,1,0
90.9731161,0,72,758,0,0,0,0,1,0
771.858332,637,247,318,92,0,0,0,0,1
212.065334,0,26,198,9,0,0,0,1,0
93.2086127,0,0,10,0,0,0,0,1,0
95.8034803,12,32,314,22,0,0,0,0,1
1112.67807,1499,265,523,78,0,0,0,0,0
224.40319,338,18,109,2,0,0,0,1,0
146.837016,37,91,261,5,0,0,0,1,0
928.140442,998,135,144,66,0,0,0,0,0
152.745143,416,30,38,1,0,0,0,0,1
114.141944,1,36,141,6,0,0,0,1,0
41.5470527,0,0,36,0,0,0,0,0,1
399.030987,126,92,129,40,0,0,0,1,0
174.750548,0,73,222,14,0,0,0,1,0
47.9867777,5,0,129,0,0,0,0,0,1
391.482594,87,84,107,20,0,0,0,0,0
81.6460399,134,44,428,0,0,1,0,0,0
265.831521,34,115,36,62,0,0,0,0,0
142.223859,16,146,1220,4,0,0,0,1,0
235.559147,3,81,65,15,0,0,0,1,0
122.710235,0,179,600,11,0,0,0,1,0
629.118209,20,1739,5313,87,0,0,0,0,1
98.3393354,22,34,180,0,0,1,0,0,0
163.972608,0,39,28,11,0,1,0,0,0
76.0753885,2497,27,110,1,0,1,0,0,0
93.0385395,64,16,3,0,0,1,0,0,0
1402.45259,874,399,805,103,0,0,0,1,0
2206.94883,274,490,3811,102,0,0,0,1,0
1609.9218,154,252,420,132,0,0,0,1,0
1338.40397,327,814,4177,90,0,0,0,0,1
672.037798,22,206,1165,27,0,0,0,1,0
587.9685,51,101,246,20,0,0,0,1,0
427.675782,35,99,1621,7,0,0,0,1,0
3671.24675,724,972,3520,149,0,0,0,0,0
464.220114,20,17,74,2,0,1,0,0,0
547.324856,40,47,328,1,0,1,0,0,0
968.496227,74,24,60,13,0,1,0,0,0
206.995773,0,12,31,7,0,1,0,0,0
298.864182,20,6,38,0,0,1,0,0,0
679.310183,38,80,1217,9,0,1,0,0,0
911.643882,73,47,294,3,0,1,0,0,0
360.768663,0,38,2262,0,0,0,0,1,0
212.234528,50,151,573,23,0,0,1,0,0
631.402702,163,695,750,157,0,0,1,0,0
131.151913,0,24,48,0,0,0,0,0,1
178.1356,0,21,14,0,0,0,0,0,1
70.7966899,2,8,24,0,0,0,0,1,0
139.825968,0,0,43,0,0,0,0,0,1
382.986854,95,252,683,67,0,0,0,0,1
143.931836,0,14,8,3,0,0,0,0,1
281.61041,38,77,405,17,0,0,0,0,1
139.470229,0,34,65,0,0,0,0,0,1
577.602117,283,492,1039,140,0,0,0,0,1
58.958597,0,14,24,1,0,0,0,0,1
83.518074,0,6,44,0,0,0,0,1,0
852.200406,227,476,1499,90,0,0,0,1,0
136.790561,0,29,90,5,0,0,0,1,0
134.953822,0,23,86,0,0,0,0,0,1
85.2461379,0,21,103,0,0,0,0,1,0
137.234315,38,37,99,5,0,0,0,1,0
45.653351,0,22,53,0,0,0,0,1,0
914.555319,361,499,1335,124,0,0,0,1,0
242.329858,21,24,62,11,0,0,0,1,0
102.418157,0,24,26,0,0,0,0,1,0
211.60786,17,17,45,0,0,0,0,0,0
143.674424,0,18,34,0,0,0,0,0,0
119.857964,0,42,82,0,0,0,0,1,0
189.776474,63,19,191,3,0,0,0,1,0
275.449924,15,15,53,9,0,1,0,0,0
137.61948,0,40,203,12,0,0,0,0,0
208.185708,0,25,91,6,0,0,0,0,0
186.168231,21,14,109,1,0,1,0,0,0
181.762698,0,60,79,0,0,0,0,0,0
106.414521,8,51,113,14,0,1,0,0,0
61.7531255,0,18,35,0,0,1,0,0,0
88.3463407,5,35,43,1,0,0,1,0,0
231.993143,34,20,15,0,0,1,0,0,0
200.461491,14,179,549,25,0,0,1,0,0
94.1521027,9,17,23,0,0,1,0,0,0
239.78027,40,157,349,16,0,0,0,1,0
184.035847,0,29,56,0,0,0,0,1,0
159.665197,0,20,44,0,0,0,0,1,0
527.179854,93,12,20,1,0,0,1,0,0
116.64752,3,53,56,5,0,0,0,0,0
76.1509368,0,39,56,9,0,0,0,1,0
233.294093,0,31,180,0,0,1,0,0,0
205.073503,28,79,375,1,0,1,0,0,0
124.194291,13,102,219,3,0,0,0,0,0
222.151259,4,74,150,6,0,0,0,0,1
144.847855,0,35,80,1,0,1,0,0,0
490.277265,12,191,548,20,0,0,0,0,1
438.382506,30,144,104,20,0,0,0,0,1
176.568591,28,47,177,15,0,0,0,0,1
119.01572,4,45,87,2,0,0,0,0,1
359.599115,98,218,190,68,0,0,0,0,0
42.2824182,0,13,21,0,0,0,0,0,1
106.434876,0,56,75,8,0,0,0,0,1
485.915581,70,75,192,5,0,1,0,0,0
56.0060345,0,0,60,0,0,0,0,0,1
125.079385,16,44,149,7,0,1,0,0,0
316.884325,47,148,217,28,0,0,0,1,0
126.671244,2,48,28,0,0,0,0,0,1
472.666842,108,103,144,0,0,0,0,0,1
180.914281,0,42,116,0,0,1,0,0,0
217.45382,0,29,14,0,0,0,0,1,0
72.6570895,0,19,21,1,0,0,0,1,0
558.799135,189,476,1074,65,0,0,0,1,0
116.037794,0,35,19,3,0,0,0,1,0
269.459314,57,224,342,52,0,0,0,1,0
37.7433809,0,0,44,0,0,0,0,1,0
349.606532,6,66,61,25,0,0,0,0,1
117.115874,0,31,86,2,0,1,0,0,0
739.271057,387,276,823,57,0,0,0,0,0
935.947226,47,103,6440,3,0,1,0,0,0
99.3466056,0,22,458,0,0,0,0,0,0
119.573777,0,70,264,5,0,0,0,0,1
130.325824,2,71,38,0,0,0,0,0,1
143.272037,0,10,96,0,0,0,0,0,1
154.494105,13,54,21,16,0,0,0,0,0
1112.24829,613,559,477,306,0,0,0,0,0
21.5340163,3,7,16,0,0,0,0,1,0
231.853295,28,80,308,22,0,0,0,0,1
274.445045,20,110,236,2,0,0,0,1,0
243.600124,4,12,46,0,0,0,0,1,0
67.6263155,0,20,23,0,0,1,0,0,0
99.3630081,0,0,13,0,0,0,0,1,0
282.295728,0,15,43,0,0,1,0,0,0
123.603708,0,22,17,0,0,1,0,0,0
83.5989258,0,10,9,0,0,1,0,0,0
868.220061,442,277,911,84,0,0,0,0,0
